sample_id,glosses,num_frames,num_glosses,left_hand_near_zero_z,right_hand_near_zero_z,pose_near_zero_z,face_near_zero_z,custom_near_zero_z,left_hand_invalid_xy,right_hand_invalid_xy,pose_invalid_xy,face_invalid_xy,custom_invalid_xy,left_hand_temporal_jumps,right_hand_temporal_jumps,pose_temporal_jumps,face_temporal_jumps,custom_temporal_jumps,overall_quality_score,quality_label,split
06March_2011_Sunday_tagesschau_default-6,NORD REGION WIND SCHWACH WEHEN WEHEN MAESSIG MAESSIG MAESSIG __EMOTION__ WIND,145,11,73.39901477832512,77.73399014778325,98.87147335423198,91.61361626878868,20.344827586206897,0.0,0.0,0.0,0.03978779840848806,90.55172413793103,18.78306878306878,21.825396825396826,0.0,0.0,0.0,27.992839475379846,medium,landmarks_train
06March_2011_Sunday_tagesschau_default-7,NORDRAUM FLUSS MINUS ZWEI REGION __EMOTION__ MINUS ZEHN,132,8,71.21212121212122,60.064935064935064,98.23232323232324,91.27331002331003,18.484848484848484,4.942279942279942,0.0,0.0,0.0032375032375032376,88.86363636363637,10.868774990912396,19.120319883678665,0.0,0.0,0.0,27.58820937171503,medium,landmarks_train
06March_2011_Sunday_tagesschau_default-8,MORGEN MORGEN GLEICH TEMPERATUR WIE WIE HEUTE ZWEI REGION FLUSS ZEHN,146,11,75.40769732550554,67.57990867579909,97.53009547530095,91.15589509425126,16.506849315068493,0.2609262883235486,0.0,0.0,0.011708230886313079,87.73972602739725,8.70279146141215,18.620689655172416,0.0,0.0,0.0,27.561769401409926,medium,landmarks_train
06March_2011_Sunday_tagesschau_default-9,DIENSTAG MEHR WARM MEISTENS SONNE,91,5,89.1156462585034,90.99947671376243,98.001998001998,91.74415328261483,11.428571428571429,0.0,0.0,0.0,0.0,87.58241758241758,5.132275132275133,5.555555555555555,0.0,0.0,0.0,27.91640667951699,medium,landmarks_train
06May_2010_Thursday_heute_default-0,__OFF__ __PU__ ABEND LIEB ZUSCHAUER DAUERND REGEN SECHS BIS ACHT GRAD HEUTE __EMOTION__ KOENNEN NUR BESSER WERDEN __PU__,191,18,69.48391922213911,74.54500124657193,97.39806441377122,90.71239987470354,14.293193717277486,0.04986287708800798,0.0,0.0,0.0,80.20942408376963,15.764411027568922,17.894736842105264,0.5263157894736842,0.5004498425551057,0.0,27.5936824963861,medium,landmarks_train
06May_2010_Thursday_heute_default-1,STIMMT REGEN KOMMEN DEUTSCHLAND LANGSAM ZIEHEN ABER NACHT __EMOTION__ MORGEN VORMITTAG NOCH REGEN REGEN loc-NORDWEST NOCH REGEN,198,17,78.3068783068783,68.7109187109187,97.2451790633609,91.02240352240352,8.282828282828284,0.0,0.0,0.0,0.0,80.05050505050505,19.24099589074208,21.948271694464587,2.030456852791878,1.9306694433597986,0.0,28.145018538901464,medium,landmarks_train
06May_2010_Thursday_heute_default-10,FUER-UNS WENIG REGEN HABEN2 WUENSCHEN SCHOEN ABEND GUT __OFF__,113,9,87.86346396965867,87.39991571849978,97.8010190399571,91.1372059602148,15.486725663716813,0.0,0.0,0.0,0.0,80.0,9.608843537414966,17.857142857142858,0.0,0.0,0.0,27.861752239822774,medium,landmarks_train
06May_2010_Thursday_heute_default-2,MORGEN KOMMEN TROCKEN REGEN REGEN __LEFTHAND__ NORD NACHT WEITER GERADE,172,10,67.33111849390919,66.30675526024363,97.6215644820296,91.04303319419598,9.41860465116279,0.0,0.0,0.0,0.0,81.16279069767441,16.4578111946533,14.619883040935672,0.5847953216374269,0.5560553806167841,0.0,27.52869810676234,medium,landmarks_train
06May_2010_Thursday_heute_default-3,loc-REGION NIEDERSACHSEN WEST KOENNEN MITTEGEBIRGE UEBER SIEBENHUNDERT BISSCHEN SCHNEE MOEGLICH IX HEFTIG STURM-PLUSPLUS,232,13,74.44581280788178,71.01806239737274,97.51828631138976,91.36089006778661,7.5,0.041050903119868636,0.0,0.0,0.0,80.17241379310344,14.594928880643165,21.026592455163883,1.2987012987012987,1.2348762348762348,0.0,27.962217445209898,medium,landmarks_train
06May_2010_Thursday_heute_default-4,KUESTE __PU__ IX TEMPERATUR KUEHL MITTE loc-REGION LEICHT FROST MOEGLICH BIS NULL SINKEN,207,13,81.04439843570277,70.99148838279274,97.569901917728,91.25479995045212,7.8743961352657,0.0,0.0,0.0,0.0,80.04830917874396,17.313915857605178,26.675913083680076,0.48543689320388345,0.46157995187121403,0.0,27.89603259841196,medium,landmarks_train
06May_2010_Thursday_heute_default-5,OST BLEIBEN MILD SIEBEN GRAD MORGEN HOCH TEMPERATUR WIE-IMMER __PU__,151,10,74.20372122358877,76.0327972248502,97.55167569737107,91.2548819833588,8.013245033112582,0.0,0.0,0.0,0.0,80.0,16.793650793650794,23.333333333333332,0.6666666666666667,0.6339031339031339,0.0,27.878619929822882,medium,landmarks_train
06May_2010_Thursday_heute_default-6,SIEBZEHN GRAD AUSNAHME VIERZEHN BAYERN IX LANG __PU__,122,8,77.98594847775175,77.12724434035908,97.61549925484351,90.96083788706738,2.3770491803278686,0.0,0.0,0.0,0.0017514361776656859,80.0,14.915387642660368,23.96694214876033,0.8264462809917356,0.7858303312848768,0.0,27.857935420424802,medium,landmarks_train
06May_2010_Thursday_heute_default-7,ACHT BIS ELF loc-NORDWEST loc-NORDWEST NOCH REGEN VORMITTAG LEICHT REGEN,151,10,71.68085777357301,69.63103122043519,96.88942404174192,90.91951095262354,13.841059602649006,0.0,0.0,0.0,0.0,80.0,10.666666666666668,18.6031746031746,0.6666666666666667,0.6339031339031339,0.0,27.5878710944517,medium,landmarks_train
06May_2010_Thursday_heute_default-9,WOCHENENDE NICHT-SCHLECHT __OFF__ __ON__ BISSCHEN WARM,107,6,78.63818424566088,86.55985758789497,97.56442934013027,90.8898474319035,16.074766355140188,0.0,0.0,0.0,0.0,80.0,6.828391734052111,14.779874213836477,0.9433962264150944,0.8970327366553782,0.0,27.861138312591297,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-0,__ON__ JETZT WETTER WIE-AUSSEHEN MORGEN FREITAG SIEBTE MAI __OFF__,87,9,77.6135741652983,94.47181171319102,98.01462904911182,91.25405246094901,15.747126436781608,0.0,0.0,0.0,0.0,80.0,1.6057585825027685,4.651162790697675,0.0,0.0,0.0,27.618827681915803,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-10,WECHSELHAFT REGEN SCHAUER GEWITTER MAL SONNE __OFF__,98,7,74.24684159378036,74.9757045675413,97.77365491651206,91.45081109366824,13.26530612244898,0.0,0.0,0.0,0.0,80.0,15.66028473244968,21.649484536082475,0.0,0.0,0.0,27.744308439059523,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-2,__ON__ STABIL HOCH VIEL SONNE __EMOTION__ IN-KOMMEND KOMMEN NICHTS WETTER NICHT-GEMUETLICH,166,11,77.30923694779116,76.44865174985657,97.38955823293173,90.62660900010297,9.698795180722891,0.2008032128514056,0.0,0.0,0.0038616002471424157,80.0,10.966810966810966,10.303030303030303,0.0,0.0,0.0,27.382121614849993,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-3,TIEF WEST MEER KOENNEN NACHT SCHNEE IN-PAAR-TAGE-SPAETER KOMMEN MEHR WARM __EMOTION__ TROCKEN,176,12,72.26731601731602,84.3073593073593,98.17493112947659,91.6654526029526,10.397727272727272,0.0,0.0,0.0,0.0,80.0,9.877551020408164,15.428571428571427,0.5714285714285714,0.5433455433455433,0.0,27.88561741152157,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-4,loc-NORDWEST VORMITTAG REGEN NOCH MITTE NUR BISSCHEN REGEN-PLUSPLUS,145,8,87.15927750410509,60.558292282430216,97.40856844305121,91.69171824344238,12.89655172413793,0.0,0.0,0.0,0.0,80.0,9.887566137566138,19.1468253968254,0.0,0.0,0.0,27.685513707883853,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-5,loc-SUEDOST BISSCHEN SCHAUER WOLKE AUFLOCKERUNG NORD NACHT DOCH STURM,174,9,69.43076081007116,77.01149425287356,98.34552420759317,91.37071421554181,10.977011494252874,0.0,0.0,0.0,0.013508203163375577,80.0,5.06468483347096,14.450867052023122,1.1560693641618496,1.100489106269453,0.0,27.792073556297982,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-6,MORGEN KUESTE WIND WEHEN SONST WEHEN SCHWACH __OFF__,130,8,76.88644688644689,82.82051282051283,98.2051282051282,91.69789612097304,19.230769230769234,0.0,0.0,0.0,0.0,80.0,19.859726836471022,24.8062015503876,0.7751937984496124,0.7370966673292255,0.0,28.251391822778338,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-8,__ON__ MEER loc-WEST NUR EINS loc-REGION BIS SIEBEN IX SIEBZEHN loc-REGION WEST NUR SIEBEN,233,14,75.45473124872267,68.24034334763948,98.6214072050982,91.50342980815084,6.866952789699571,0.0,0.0,0.0,0.0,80.0,5.890804597701149,17.77504105090312,0.43103448275862066,0.409851164161509,0.0,27.63149815033422,medium,landmarks_train
06May_2010_Thursday_tagesschau_default-9,__ON__ WOCHENENDE __EMOTION__ NAECHSTE WOCHE __EMOTION__ ZWANZIG GRAD SUED KLAPPEN KOENNEN,166,11,68.41652323580034,90.96385542168674,98.53961299744432,91.28436824219956,5.240963855421687,0.0,0.0,0.0,0.0,80.0,5.079365079365079,13.939393939393941,0.0,0.0,0.0,27.579574916466786,medium,landmarks_train
06May_2011_Friday_tagesschau_default-0,__ON__ MORGEN WETTER WIE-AUSSEHEN SAMSTAG SIEBTE MAI __OFF__,85,8,91.5406162464986,97.25490196078431,98.3957219251337,91.3097033685269,14.470588235294118,0.0,0.0,0.0,0.641025641025641,91.88235294117646,2.6077097505668934,4.761904761904762,1.1904761904761905,1.131969881969882,0.0,28.44755117236768,medium,landmarks_train
06May_2011_Friday_tagesschau_default-10,__ON__ NUR DURCHGEHEND WOLKE WOLKE BERG SUED REGION cl-KOMMEN WOLKE __OFF__,126,11,73.20483749055178,79.02494331065759,97.83549783549783,90.53554470221137,16.19047619047619,0.0,0.0,0.0,0.1678876678876679,88.65079365079364,5.942857142857143,12.8,0.8,0.7487179487179487,0.0,27.67546600074629,medium,landmarks_train
06May_2011_Friday_tagesschau_default-16,__ON__ SONNTAG MEISTENS SONNE WESTRAUM SUEDOSTRAUM ODER REGION BISSCHEN WOLKE ABER NUR BISSCHEN SCHAUER SCHAUER __OFF__,165,16,78.03751803751804,97.4891774891775,98.16345270890724,90.38073038073038,12.484848484848484,0.0,0.0,0.0,0.48303548303548305,92.42424242424242,9.146341463414634,9.552845528455284,0.0,0.003908692933083177,0.0,27.8173966097708,medium,landmarks_train
06May_2011_Friday_tagesschau_default-2,__ON__ NORD SEE cl-KOMMEN HOCH BIS GRIECHENLAND WEITER cl-KOMMEN SONNE __OFF__,117,11,82.66178266178265,70.85877085877085,97.61719761719762,91.16261231645846,10.34188034188034,0.0,0.0,0.0,0.1387975746950106,98.63247863247864,8.784893267651888,15.681444991789819,2.5339602925809825,2.402004126142057,0.0,28.39208768824657,medium,landmarks_train
06May_2011_Friday_tagesschau_default-20,__ON__ DIENSTAG WIE-IMMER WIE-IMMER WIE-IMMER NUR WEST SCHAUER GEWITTER __OFF__,93,10,81.46441372247824,89.65693804403482,98.59889214727924,90.72465766014153,15.698924731182796,0.15360983102918588,0.0,0.0,0.2435437919308887,91.18279569892474,19.202898550724637,21.73913043478261,0.0,0.0,0.0,28.04444836148105,medium,landmarks_train
06May_2011_Friday_tagesschau_default-4,__ON__ __LEFTHAND__ WARM DURCH DURCH DURCH BLEIBEN BLEIBEN TROCKEN IN-KOMMEND __PU__ DANN MITTWOCH ZWISCHEN VIELLEICHT SCHAUER SCHAUER __OFF__,181,18,87.18758221520653,90.13417521704814,98.56018751046375,90.61835954101147,20.276243093922652,0.0,0.0,0.0,0.1322189167493035,88.01104972375691,8.306878306878307,25.0,1.6666666666666667,1.5847578347578348,0.0,28.394481465570355,medium,landmarks_train
06May_2011_Friday_tagesschau_default-6,__ON__ NACHT KLAR IX NUR STERN KOENNEN SEHEN NORDRAUM MITTE AUFLOESEN cl-KOMMEN cl-KOMMEN __OFF__,128,14,92.00148809523809,90.92261904761905,98.74526515151516,90.7401842948718,19.84375,0.18601190476190474,0.0,0.0,0.13020833333333331,83.125,4.986876640419948,13.535808023997001,0.7874015748031495,0.7487044888619692,0.0,28.06057309984195,medium,landmarks_train
06May_2011_Friday_tagesschau_default-8,__ON__ TAG SONNE DURCHGEHEND GANZTAGS __OFF__,66,6,75.32467532467533,94.94949494949495,98.62258953168043,90.72779072779072,13.030303030303031,0.0,0.0,0.0,0.45001295001295,96.81818181818181,3.15018315018315,10.842490842490843,1.5384615384615385,1.462853385930309,0.0,28.221786652166394,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-0,__ON__ __PU__ WETTER WIE-AUSSEHEN MORGEN SONNTAG SIEBTE NOVEMBER __OFF__,110,9,67.35930735930737,88.52813852813853,98.62258953168043,91.14801864801865,8.727272727272728,0.0,0.0,0.0,0.0,80.36363636363636,12.975098296199214,15.59633027522936,0.0,0.0,0.0,27.637021206641457,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-10,MONTAG REGEN MEISTENS OST BERG __EMOTION__ SCHNEE SCHNEE,109,8,81.21450415028396,76.58366098733072,98.05393383375035,91.62353955931938,18.990825688073397,0.0,0.0,0.0,0.0,80.09174311926606,11.816578483245149,20.37037037037037,0.9259259259259258,0.8804210193099081,0.0,28.104344203519677,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-11,NORD HOCH NEBEL WOLKE SONNE ABER __EMOTION__ TROCKEN DIENSTAG MITTWOCH WECHSELHAFT KUEHL __OFF__,160,13,68.39285714285714,75.14880952380952,97.70833333333333,91.50106837606837,13.5625,0.0,0.0,0.0,0.0,80.0,9.763402216232404,24.528301886792452,0.0,0.0,0.0,27.65840910641782,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-2,__ON__ TIEF DARUM EINFLUSS poss-BEI-UNS WETTER EINE POLEN cl-KOMMEN __LEFTHAND__ __LEFTHAND__ __LEFTHAND__,167,12,87.11149130310807,80.95238095238095,98.4757757212847,91.64875377450228,15.149700598802395,0.0,0.0,0.0,0.0,80.05988023952095,7.314974182444062,10.29833620195066,0.6024096385542169,0.5728040366594583,0.0,27.964259719955287,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-3,DAS-IST-ES cl-KOMMEN KALT KALT DESWEGEN REGEN BERG UMWANDELN UMWANDELN UMWANDELN SCHNEE,135,11,87.86596119929453,87.47795414462081,98.27160493827161,91.52263374485597,19.185185185185187,0.0,0.0,0.0,0.0,80.0,7.462686567164178,9.701492537313433,0.0,0.0,0.0,27.87165138742694,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-4,HEUTE NACHT SUED TEIL LANG LANG LANG REGEN REGEN REGEN,95,10,72.03007518796993,77.09273182957394,98.27751196172248,91.05713000449842,10.0,0.0,0.0,0.0,0.0,80.3157894736842,18.541033434650455,31.914893617021278,0.0,0.0,0.0,27.786577944997155,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-5,BERG AUCH LUECKE LUECKE LUECKE IX REGION TROCKEN NORDRAUM NUR LOCKER __EMOTION__ KLAR IX SONNE IX GUT CHANCE,199,18,72.33787987556832,84.25460636515912,97.45698187909242,91.64733926040459,8.793969849246231,0.0,0.0,0.0,0.0,80.0,7.671957671957672,12.025012025012025,3.0303030303030303,2.8813778813778814,0.0,28.43338424821791,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-6,MITTE SUED REGEN REGEN REGEN REGEN BERG ABEND SCHNEE DABEI,170,10,84.17366946778712,80.36414565826331,97.93226381461676,91.5560583207642,1.352941176470588,0.0,0.0,0.0,0.0,80.17647058823529,8.114961961115807,14.201183431952662,0.591715976331361,0.5626359176655035,0.0,27.867625186543794,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-8,__ON__ NORD __EMOTION__ KLAR NACHT __EMOTION__ LEICHT EIS BERG BIS ZEHN,153,11,82.32181761593526,84.15810768751946,97.86096256684492,91.48650913356796,16.732026143790847,0.031123560535325244,0.09337068160597572,0.0,0.0013965700240210043,80.0,7.894736842105263,18.076441102756892,0.6578947368421052,0.6269680611785875,0.0,28.014492050428874,medium,landmarks_train
06November_2010_Saturday_tagesschau_default-9,SUEDOSTRAUM BISSCHEN WARM HABEN HABEN HABEN REGION NUR FUENF,119,9,78.031212484994,58.26330532212886,97.0970206264324,91.66846225669755,7.394957983193278,0.0,0.0,0.0,0.0,80.0,8.555286521388217,16.101694915254235,0.0,0.0,0.0,27.46418069480528,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-0,__ON__ MORGEN WETTER WIE-AUSSEHEN MORGEN MITTWOCH SIEBTE OKTOBER __OFF__,97,9,92.29258713794796,96.71084928816887,99.56263667603874,91.54330778042117,11.134020618556702,0.0,0.0,0.0,0.5617234998678298,80.0,9.325396825396826,24.553571428571427,0.0,0.0,0.0,28.392525074103762,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-10,__ON__ IX KOENNEN GEWITTER BESONDERS FREUNDLICH SUED loc-REGION __OFF__,79,9,82.33875828812538,89.93369499698613,99.04104334484082,91.17169750081142,7.848101265822785,0.0,0.0,0.0,0.0865519852861625,80.0,24.847374847374848,33.45543345543345,0.0,0.0,0.0,28.197800437024917,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-12,__ON__ IN-KOMMEND SCHWACH MAESSIG loc-WEST WEHEN KOMMEN __OFF__,94,8,79.07801418439716,83.9918946301925,97.87234042553192,91.8667030369158,9.787234042553191,0.0,0.0,0.0,0.11138388797963265,80.31914893617021,7.885304659498208,19.047619047619047,4.301075268817205,4.0896976380847345,0.0,29.027672109824618,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-14,__ON__ loc-NORDWEST UND BERG STURM HEUTE NACHT VIERZEHN BIS SIEBZEHN GRAD loc-NORD ELF BIS DREIZEHN GRAD __OFF__,186,17,86.45673323092677,89.93855606758832,99.07135874877811,91.81830714088778,8.9247311827957,0.0,0.0,0.0,0.032166161198419266,80.0,14.31145431145431,24.864864864864867,3.1613431613431615,2.974127974127974,0.0,28.990702479881737,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-15,__ON__ IX SECHSZEHN BIS ACHTZEHN GRAD loc-SUEDWEST BIS SIEBEN ZWANZIG GRAD __OFF__,109,12,85.4521625163827,87.0685889034513,98.49874895746456,91.90778640319924,4.220183486238533,0.0,0.0,0.0,0.1529051987767584,80.0,17.10758377425044,25.573192239858905,0.9259259259259258,0.8804210193099081,0.0,28.442717233217756,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-17,__ON__ IN-KOMMEND __PU__ VERAENDERN MEHR KUEHL DONNERSTAG WECHSELHAFT UEBERWIEGEND SUED NASS REGEN-PLUSPLUS __EMOTION__ FREITAG ZURUECK SONNE __OFF__,217,17,81.36932192231731,86.50427913100725,98.54768887026951,91.232423490488,13.502304147465438,0.0,0.0,0.0,0.06301941785812754,80.0,8.818342151675484,10.692239858906525,0.0,0.0,0.0,27.735043180195724,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-18,__ON__ REGEN HAUPTSAECHLICH SUED loc-REGION __OFF__,56,6,72.44897959183673,84.6938775510204,98.75541125541125,91.30036630036629,9.821428571428571,0.0,0.0,0.0,0.0724969474969475,80.35714285714286,23.29004329004329,29.09090909090909,0.0,0.0,0.0,27.99405838284681,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-4,__ON__ HOCH REGION __PU__ KOENNEN SONNE DABEI __OFF__,74,8,74.25997425997426,75.74002574002574,99.05814905814906,91.66955416955417,12.027027027027028,0.0,0.0,0.0,0.2107877107877108,80.0,6.979778212654924,10.95890410958904,1.36986301369863,1.3025406861023299,0.0,28.03087464089718,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-5,__ON__ loc-NORDOST STURM BISSCHEN KOMMEN KOMMEN SKANDINAVIEN DANN KOMMEN __EMOTION__ KUEHL REGEN DABEI __OFF__,182,14,82.20826792255363,83.30716902145474,98.71794871794873,91.47529820606744,11.153846153846155,0.0,0.0,0.0,0.005870198177890485,80.0,7.156011575901079,18.705603788476715,0.5524861878453038,0.5253340888700004,0.0,27.956423054032275,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-7,__ON__ HEUTE NACHT loc-NORDOST loc-OST REGEN REGEN loc-REGION KOENNEN loc-REGION BISSCHEN REGEN DA __PU__ IX REGEN STERN KOENNEN SEHEN __OFF__,191,20,85.06606831214161,85.14086262777363,98.41345391083611,91.61296818364882,8.06282722513089,0.0,0.0,0.0,0.024611804716516757,80.0,14.411027568922306,28.64661654135338,4.114832535885168,3.9439946018893393,0.0,29.156582721964966,medium,landmarks_train
06October_2009_Tuesday_tagesschau_default-9,__ON__ loc-NORDWEST MORGEN STARK REGEN REGEN MITTE loc-REGION WOLKE UND SCHAUER SCHAUER __OFF__,121,13,87.17040535222354,87.7607241243605,98.84798397195091,91.89270325633963,9.75206611570248,0.0,0.0,0.0,0.2066115702479339,80.0,15.793650793650793,17.6984126984127,0.8333333333333334,0.7923789173789174,0.0,28.392098695320794,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-0,__ON__ MORGEN WETTER WIE-AUSSEHEN __PU__ DONNERSTAG SIEBTE OKTOBER __OFF__,119,9,87.9951980792317,96.9187675070028,99.0323402088108,91.43862673274438,14.873949579831933,0.0,0.0,0.0,0.5548373195432019,80.58823529411765,6.255044390637611,20.177562550443906,0.0,0.0,0.0,28.247246120074287,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-15,__ON__ FREITAG NEBEL VERSCHWINDEN DANN FREUNDLICH TROCKEN IX KOENNEN AUCH SONNE LANG __OFF__,184,13,81.62525879917185,85.30020703933747,98.71541501976284,90.78525641025641,19.07608695652174,0.0,0.0,0.0,0.2345782237086585,81.90217391304347,6.999739786625033,6.557377049180328,0.0,0.0,0.0,27.647961807493374,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-17,__ON__ AEHNLICH WOCHENENDE ABER MEHR KUEHL SINKEN __OFF__,81,8,94.23868312757202,96.11992945326278,98.8028432472877,91.22876437691254,19.25925925925926,0.0,0.0,0.0,0.16355386725757098,84.44444444444444,11.25,7.5,0.0,0.005341880341880342,0.0,28.0849435179604,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-3,WOCHENENDE DANN WEST cl-KOMMEN BISSCHEN KUEHL WEHEN IX AUTOMATISCH TEMPERATUR SINKEN __OFF__,123,12,89.50832365466512,93.18621757646149,98.30007390983,91.2671113890626,7.235772357723577,0.0,0.0,0.0,0.0,80.48780487804879,5.50351288056206,18.0327868852459,0.0,0.0,0.0,27.902325507410055,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-4,__ON__ WEST __EMOTION__ NORD NORD __EMOTION__ cl-KOMMEN HEUTE NACHT MOEGLICH REGEN ZONE,146,12,76.97325505544683,83.00717547292889,97.98671647986717,91.76179604261796,18.424657534246574,0.0,0.0,0.0,0.024879990633415294,84.72602739726027,21.41215106732348,24.82758620689655,2.7586206896551726,2.6230474506336576,0.0,28.837312003662763,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-5,NORDRAUM GANZTAGS STARK REGEN __EMOTION__ REGION HIMMEL UND KLAR STERN KOENNEN SEHEN,138,12,86.33540372670807,96.51483781918564,99.36319718928415,91.07209215904868,16.231884057971012,0.0,0.0,0.0,0.03716090672612412,80.43478260869566,10.497045533541884,15.815085158150852,2.9197080291970803,2.7762181046852583,0.0,28.723359443283595,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-6,BESONDERS SUEDRAUM NEBEL NEBEL LANG KOENNEN __OFF__,98,7,81.34110787172013,63.50826044703596,98.76314162028447,91.18916797488225,15.306122448979592,0.0,0.0,0.0,0.08067329495900924,82.95918367346938,12.027491408934708,18.0166912125675,0.0,0.0,0.0,27.622786255868093,medium,landmarks_train
06October_2010_Wednesday_tagesschau_default-8,__ON__ NORDWESTRAUM SONNE ABER AUCH TEILWEISE WOLKE HIMMEL TEILWEISE REGEN IX,120,11,96.62698412698413,99.32539682539682,98.73737373737373,91.47613960113961,15.666666666666668,0.0,0.0,0.0,0.29736467236467234,80.58333333333333,12.364945978391356,15.446178471388555,0.0,0.0,0.0,28.31005440150744,medium,landmarks_train
06October_2011_Thursday_heute_default-1,__ON__ SCHON BAUM FALLEN BUNT IX BEDEUTEN HEUTE TATSAECHLICH ANFANG KALT ANFANG HERBST __OFF__,150,14,80.6031746031746,83.55555555555556,98.9090909090909,90.76923076923077,10.733333333333334,0.0,0.0,0.0,0.04558404558404558,80.0,9.715564077980185,20.13422818791946,0.0,0.0014340618367464004,0.0,27.67882163994644,medium,landmarks_train
06October_2011_Thursday_heute_default-10,BESONDERS SCHOEN IX NORDOSTRAUM REGION __EMOTION__ ANFANG IM-VERLAUF __PU__ __EMOTION__ REGEN REGEN __OFF__,131,13,78.48055252635405,84.51472191930208,98.26509368494102,91.45136034449011,9.083969465648854,0.0,0.0,0.0,0.11417759509362563,80.0,7.9120879120879115,14.615384615384617,0.0,0.0,0.0,27.757711898691703,medium,landmarks_train
06October_2011_Thursday_heute_default-13,__ON__ SO ICH WETTER NICHT-HABEN GEMUETLICH BRINGEN WOCHENENDE,90,8,91.05820105820106,84.33862433862433,99.25925925925925,91.43874643874645,12.555555555555555,0.0,0.0,0.0,0.05223171889838557,80.0,3.6918138041733553,7.865168539325842,0.0,0.0,0.0,27.78647395999124,medium,landmarks_train
06October_2011_Thursday_heute_default-14,MONTAG BISSCHEN MEHR BESSER __EMOTION__ MILD T-SHIRT NEIN PULLOVER WINTER MUESSEN MITNEHMEN SCHOEN ABEND TSCHUESS __OFF__,190,16,89.82456140350877,89.42355889724311,99.66507177033492,91.45411605937922,10.631578947368421,0.0,0.0,0.0,0.053981106612685556,80.26315789473685,9.27185689090451,14.285714285714285,0.0,0.0011305566861122417,0.0,27.970577438170473,medium,landmarks_train
06October_2011_Thursday_heute_default-5,__ON__ REGION JETZT SCHON KALT SINKEN SECHS BIS NEUN GRAD,113,10,80.65739570164348,94.85882848714708,97.74738535800482,91.11073292489222,10.79646017699115,0.0,0.0,0.0,0.12669238332955146,80.17699115044248,9.268707482993198,7.142857142857142,0.0,0.0,0.0,27.749738239644465,medium,landmarks_train
06October_2011_Thursday_heute_default-6,KALT LUFT REGION REGEN REGEN __EMOTION__ ANFANG GEWITTER IM-VERLAUF,101,9,82.55539839698255,83.02687411598303,99.42994299429942,90.74638233054074,10.990099009900991,0.0,0.0,0.0,0.04865871202504866,80.0,14.142857142857142,17.0,0.0,0.0,0.0,27.715363543587628,medium,landmarks_train
06October_2011_Thursday_heute_default-7,__EMOTION__ SCHNEE GRENZE SCHNELL GRENZE TAUSEND METER SONST REGION REGEN IX TEILWEISE AUCH STURM __OFF__,177,15,90.01883239171374,95.15738498789347,98.11676082862523,90.990632092327,10.282485875706215,0.0,0.0,0.0,0.05794582065768506,80.0,7.332251082251082,14.204545454545455,0.0,0.0,0.0,27.866957650802316,medium,landmarks_train
06October_2011_Thursday_heute_default-9,__ON__ AUCH BLEIBEN MORGEN STURM NORDRAUM STURM STARK DAZU VIEL SCHAUER IX GEWITTER,172,13,89.31339977851606,88.62126245847176,98.1324876673714,91.50516795865633,6.9186046511627906,0.0,0.0,0.0,0.045965016895249455,80.0,13.700918964076859,29.82456140350877,2.3391812865497075,2.2267206477732793,0.0,28.750788510870937,medium,landmarks_train
