label,coordinate 0,coordinate 1,coordinate 2,coordinate 3,coordinate 4,coordinate 5,coordinate 6,coordinate 7,coordinate 8,coordinate 9,coordinate 10,coordinate 11,coordinate 12,coordinate 13,coordinate 14,coordinate 15,coordinate 16,coordinate 17,coordinate 18,coordinate 19,coordinate 20,coordinate 21,coordinate 22,coordinate 23,coordinate 24,coordinate 25,coordinate 26,coordinate 27,coordinate 28,coordinate 29,coordinate 30,coordinate 31,coordinate 32,coordinate 33,coordinate 34,coordinate 35,coordinate 36,coordinate 37,coordinate 38,coordinate 39,coordinate 40,coordinate 41,coordinate 42,coordinate 43,coordinate 44,coordinate 45,coordinate 46,coordinate 47,coordinate 48,coordinate 49,coordinate 50,coordinate 51,coordinate 52,coordinate 53,coordinate 54,coordinate 55,coordinate 56,coordinate 57,coordinate 58,coordinate 59,coordinate 60,coordinate 61,coordinate 62
m,0.2843750119209289,0.3645833432674408,-1.3791857611522573e-07,0.0234375,-0.0250000059604644,-0.0145429521799087,0.028124988079071,-0.0645833313465118,-0.0197849571704864,0.0078125,-0.0895833373069763,-0.0238312222063541,-0.0125000178813934,-0.1000000238418579,-0.0261620040982961,0.03125,-0.1000000238418579,-0.0041504423134028,0.0234375,-0.1229166835546493,-0.0194862354546785,0.012499988079071,-0.0979166626930236,-0.0299847442656755,0.009374976158142,-0.0729166865348815,-0.0347882695496082,0.009374976158142,-0.1020833551883697,-0.0023030242882668,0.001562476158142,-0.1312500089406967,-0.0197945553809404,-0.0046875178813934,-0.1000000238418579,-0.0267066285014152,-0.0015625059604644,-0.0708333551883697,-0.0258222818374633,-0.0093750059604644,-0.0958333313465118,-0.0032555824145674,-0.0187500119209289,-0.1187500059604644,-0.0210000853985548,-0.0171875059604644,-0.0875000059604644,-0.022676495835185,-0.0109375119209289,-0.0625,-0.0179071966558694,-0.0250000059604644,-0.0833333432674408,-0.0052502169273793,-0.0296875238418579,-0.09375,-0.0195399411022663,-0.0234375,-0.0687500238418579,-0.0204679425805807,-0.015625,-0.0541666746139526,-0.0166713558137416
m,0.4562500119209289,0.4041666686534881,-1.681873698089476e-07,0.03125,-0.0145833492279052,-0.0174558348953723,0.048437476158142,-0.0604166686534881,-0.0262936018407344,0.024999976158142,-0.0958333313465118,-0.033921293914318,0.0031249821186065,-0.1187500059604644,-0.038387905806303,0.0546875,-0.1104166805744171,-0.0071387598291039,0.0625,-0.1333333253860473,-0.0288932900875806,0.051562488079071,-0.0958333313465118,-0.0424983911216259,0.043749988079071,-0.0666666626930236,-0.0485031493008136,0.0265624821186065,-0.1166666746139526,-0.0076146032661199,0.035937488079071,-0.1500000059604644,-0.0312718711793422,0.03125,-0.1041666567325592,-0.0380132496356964,0.028124988079071,-0.0708333253860473,-0.0357924029231071,0.001562476158142,-0.1125000119209289,-0.0118890488520264,0.0078125,-0.1458333432674408,-0.035545390099287,0.0109374821186065,-0.0979166626930236,-0.0331334732472896,0.012499988079071,-0.0708333253860473,-0.0248000305145978,-0.0234375,-0.0999999940395355,-0.0175712238997221,-0.0125000178813934,-0.1104166805744171,-0.0359825529158115,-0.0062500238418579,-0.0729166567325592,-0.0341943576931953,-0.0031250119209289,-0.0520833432674407,-0.0279833301901817
m,0.5140625238418579,0.4354166686534881,-2.035920800835811e-07,0.0421874523162841,-0.012499988079071,-0.022682012990117,0.0703125,-0.0708333253860473,-0.0345740914344787,0.0421874523162841,-0.1166666746139526,-0.0449511259794235,0.0140624642372131,-0.1479166746139526,-0.0509876795113086,0.0765624642372131,-0.1416666805744171,-0.0096525475382804,0.09375,-0.1624999940395355,-0.0393978543579578,0.079687476158142,-0.1104166805744171,-0.0583142153918743,0.067187488079071,-0.0708333253860473,-0.0667465105652809,0.0421874523162841,-0.1520833373069763,-0.0109024858102202,0.0609374642372131,-0.1854166686534881,-0.042385958135128,0.056249976158142,-0.1229166686534881,-0.0519512668251991,0.0499999523162841,-0.0791666805744171,-0.0501392185688018,0.009374976158142,-0.1479166746139526,-0.0172962043434381,0.0234375,-0.1854166686534881,-0.048335563391447,0.0265624523162841,-0.1208333373069763,-0.0461872108280658,0.024999976158142,-0.0854166746139526,-0.0366786271333694,-0.0234375298023223,-0.1333333253860473,-0.0256049055606126,-0.0031250119209289,-0.1354166567325592,-0.0491861104965209,0.0031249523162841,-0.0854166746139526,-0.0478380843997001,0.004687488079071,-0.0604166686534881,-0.0411401651799678
m,0.426562488079071,0.5083333253860474,-1.864051881739215e-07,0.0328125059604644,-0.0145833194255828,-0.024431986734271,0.0546875,-0.0604166686534881,-0.0384324826300144,0.0281250178813934,-0.0958333313465118,-0.0499259978532791,0.0031250119209289,-0.1166666448116302,-0.0575362667441368,0.0609375238418579,-0.1354166567325592,-0.0164958015084266,0.0687500238418579,-0.1416666507720947,-0.0471536181867122,0.0578125119209289,-0.0916666686534881,-0.0658521503210067,0.0484375059604644,-0.0520833134651184,-0.0741395056247711,0.0265625119209289,-0.1437499821186065,-0.0160616301000118,0.0359375178813934,-0.1666666567325592,-0.0491498000919818,0.0328125059604644,-0.1041666567325592,-0.0579953119158744,0.03125,-0.0625,-0.055068265646696,-0.004687488079071,-0.1395833194255828,-0.0204370878636837,0.0031250119209289,-0.1541666686534881,-0.0503735207021236,0.0093750059604644,-0.0958333313465118,-0.0476016029715538,0.0125000178813934,-0.0645833313465118,-0.0375252440571785,-0.032812476158142,-0.125,-0.0269654616713523,-0.0218749940395355,-0.1124999821186065,-0.0476708151400089,-0.0109374821186065,-0.0708333253860473,-0.0463774278759956,-0.004687488079071,-0.0541666448116302,-0.0398036241531372
m,0.3343749940395355,0.3791666626930237,-1.3281697874845122e-07,0.0250000059604644,-0.0208333432674407,-0.0166561566293239,0.03125,-0.0625,-0.0240109022706747,0.0093750059604644,-0.0916666686534881,-0.0296855568885803,-0.0109374821186065,-0.1104166507720947,-0.0333138406276702,0.0406250059604644,-0.1020833253860473,-0.0077629862353205,0.0328125059604644,-0.1208333373069763,-0.0256511438637971,0.0218749940395355,-0.09375,-0.0375285148620605,0.0187500119209289,-0.0687499940395355,-0.0432435795664787,0.0171875059604644,-0.106249988079071,-0.0060989214107394,0.0109375119209289,-0.1333333253860473,-0.0266631208360195,0.0046875178813934,-0.0999999940395355,-0.0339221954345703,0.0046875178813934,-0.0687499940395355,-0.0329029597342014,-0.004687488079071,-0.1020833253860473,-0.0074948309920728,-0.0109374821186065,-0.125,-0.0278184730559587,-0.0109374821186065,-0.0875000059604644,-0.0286208596080541,-0.0062499940395355,-0.0625,-0.0230783503502607,-0.0234375,-0.0895833373069763,-0.0101022040471434,-0.0250000059604644,-0.09375,-0.0265706125646829,-0.020312488079071,-0.0666666626930236,-0.027820598334074,-0.0109374821186065,-0.0520833432674407,-0.0240891445428133
m,0.309374988079071,0.3666666746139526,-1.4894818889388264e-07,0.0234375,-0.0229166746139526,-0.0144620602950453,0.0296875238418579,-0.0625,-0.0200631115585565,0.0078125,-0.0895833373069763,-0.02443478256464,-0.0109374821186065,-0.1020833551883697,-0.0269965212792158,0.0343750119209289,-0.0999999940395355,-0.0057252696715295,0.0265625119209289,-0.1208333373069763,-0.0215985048562288,0.015625,-0.0958333313465118,-0.0320665463805198,0.0140625238418579,-0.0708333551883697,-0.0368707254528999,0.0125000178813934,-0.1020833551883697,-0.004199456423521,0.0046875178813934,-0.1312500089406967,-0.0223616529256105,-0.001562476158142,-0.0979166626930236,-0.0287548843771219,0.0,-0.0687499940395355,-0.0275335256010293,-0.0078125,-0.0979166626930236,-0.005440033506602,-0.015625,-0.1208333373069763,-0.0231396481394767,-0.0140624940395355,-0.0895833373069763,-0.023710710927844,-0.009374976158142,-0.0645833313465118,-0.0184612981975078,-0.024999976158142,-0.0854166746139526,-0.0077637932263314,-0.028124988079071,-0.0958333313465118,-0.0217540878802537,-0.0234375,-0.0708333551883697,-0.0221652314066886,-0.015625,-0.0562500059604644,-0.0182017739862203
m,0.3062500059604645,0.3645833432674408,-1.3908538676332682e-07,0.0218749940395355,-0.0250000059604644,-0.0144277391955256,0.028124988079071,-0.0645833313465118,-0.0203985571861267,0.0078125,-0.0875000059604644,-0.0252829510718584,-0.0109375119209289,-0.1000000238418579,-0.0284875687211751,0.0328125059604644,-0.1020833551883697,-0.0053905867971479,0.0250000059604644,-0.1229166835546493,-0.0213540699332952,0.0140624940395355,-0.0979166626930236,-0.0323773249983787,0.0109374821186065,-0.0729166865348815,-0.0376592651009559,0.0109374821186065,-0.1041666865348815,-0.004153064917773,0.0031249821186065,-0.1312500089406967,-0.0223875194787979,-0.0031250119209289,-0.1000000238418579,-0.0293788313865661,-0.0015625059604644,-0.0708333551883697,-0.0286742597818374,-0.0093750059604644,-0.0979166626930236,-0.005686183925718,-0.0171875059604644,-0.1208333373069763,-0.0234790127724409,-0.015625,-0.0895833373069763,-0.0246242824941873,-0.0109375119209289,-0.0666666626930236,-0.0198299828916788,-0.0265625119209289,-0.0854166746139526,-0.0083035714924335,-0.0296874940395355,-0.09375,-0.0223904903978109,-0.0250000059604644,-0.0708333551883697,-0.0230364575982093,-0.0171875059604644,-0.0562500059604644,-0.0193088948726654
m,0.4406250119209289,0.5145833492279053,-2.259875060417471e-07,0.0390625,-0.012499988079071,-0.0358866192400455,0.067187488079071,-0.0708333551883697,-0.0556982271373271,0.0374999940395355,-0.1145833432674408,-0.0714131295680999,0.004687488079071,-0.1458333432674408,-0.0822388306260109,0.078125,-0.1645833551883697,-0.0270223394036293,0.087499976158142,-0.1770833432674408,-0.0662637129426002,0.0734375119209289,-0.1145833432674408,-0.0904124304652214,0.0625,-0.066666692495346,-0.1016059517860412,0.035937488079071,-0.1750000119209289,-0.0244248788803815,0.048437476158142,-0.2062500119209289,-0.0678943544626236,0.043749988079071,-0.129166692495346,-0.0807613059878349,0.040624976158142,-0.0750000178813934,-0.078253723680973,-0.0015625059604644,-0.1708333492279052,-0.0279893092811107,0.004687488079071,-0.1958333551883697,-0.0676433220505714,0.0109374821186065,-0.1208333373069763,-0.0654257014393806,0.015625,-0.0791666805744171,-0.0535334646701812,-0.0375000238418579,-0.1520833373069763,-0.0345971956849098,-0.0250000059604644,-0.1416666805744171,-0.0633516237139701,-0.0125000178813934,-0.0895833373069763,-0.062994934618473,-0.0062500238418579,-0.066666692495346,-0.0554903671145439
m,0.2890625,0.3645833432674408,-1.2790938797024864e-07,0.0234375,-0.0229166746139526,-0.0155661273747682,0.028124988079071,-0.0604166686534881,-0.0216735769063234,0.0093750059604644,-0.0854166746139526,-0.0265058130025863,-0.0062499940395355,-0.1000000238418579,-0.0295999348163604,0.0328125059604644,-0.1000000238418579,-0.0055058295838534,0.0250000059604644,-0.1208333373069763,-0.0216474644839763,0.015625,-0.0979166626930236,-0.0330031774938106,0.012499988079071,-0.0708333551883697,-0.0383263379335403,0.012499988079071,-0.1020833551883697,-0.0032985701691359,0.004687488079071,-0.1312500089406967,-0.021574642509222,-0.0015625059604644,-0.1000000238418579,-0.0288588907569646,0.0,-0.0708333551883697,-0.0281681902706623,-0.0062499940395355,-0.0979166626930236,-0.0040050977841019,-0.015625,-0.1187500059604644,-0.0221017636358737,-0.015625,-0.0875000059604644,-0.0238545481115579,-0.0093750059604644,-0.0625,-0.0191590059548616,-0.0234375,-0.0854166746139526,-0.0058837621472775,-0.028124988079071,-0.09375,-0.0204982180148363,-0.0218749940395355,-0.0708333551883697,-0.0217009522020816,-0.0140624940395355,-0.0541666746139526,-0.0180462338030338
m,0.3390625119209289,0.3791666626930237,-1.325090437376275e-07,0.024999976158142,-0.0208333432674407,-0.0165160186588764,0.03125,-0.0645833313465118,-0.0234032981097698,0.009374976158142,-0.0958333313465118,-0.0286085437983274,-0.0093750059604644,-0.1145833432674408,-0.0318418182432651,0.040624976158142,-0.0999999940395355,-0.0066730082035064,0.0343749821186065,-0.1208333373069763,-0.0239519607275724,0.0234375,-0.0958333313465118,-0.0359713286161422,0.0187499821186065,-0.0687499940395355,-0.0416708551347255,0.017187476158142,-0.1041666567325592,-0.0046014841645956,0.012499988079071,-0.1312499940395355,-0.0236882101744413,0.0062499940395355,-0.0999999940395355,-0.0311841592192649,0.0062499940395355,-0.0708333253860473,-0.0308188907802104,-0.0031250119209289,-0.0979166626930236,-0.0055608693510293,-0.0093750059604644,-0.1229166686534881,-0.0240219756960868,-0.0078125,-0.0895833373069763,-0.0247196778655052,-0.0046875178813934,-0.0645833313465118,-0.0196233391761779,-0.0218750238418579,-0.0875000059604644,-0.0077774622477591,-0.0234375,-0.0958333313465118,-0.0222177021205425,-0.0187500119209289,-0.0729166567325592,-0.0224667955189943,-0.0140625238418579,-0.0562500059604644,-0.0184768605977296
m,0.2874999940395355,0.3645833432674408,-1.3602721082861538e-07,0.0234375,-0.0229166746139526,-0.0150785837322473,0.0296874940395355,-0.0645833313465118,-0.0203955061733722,0.0093750059604644,-0.0895833373069763,-0.0243946649134159,-0.0093750059604644,-0.1000000238418579,-0.0266533959656953,0.0328125059604644,-0.1000000238418579,-0.0044910940341651,0.0234375,-0.1208333373069763,-0.0199904851615428,0.0140624940395355,-0.0979166626930236,-0.0307258050888776,0.0109375119209289,-0.0708333551883697,-0.0356204770505428,0.0109375119209289,-0.1020833551883697,-0.0022103067021816,0.0031250119209289,-0.1291666775941848,-0.0198685694485902,-0.0031249821186065,-0.1000000238418579,-0.0267936550080776,-0.0015625059604644,-0.0708333551883697,-0.0258002784103155,-0.0078125,-0.0979166626930236,-0.0028303596191108,-0.0171875059604644,-0.1208333373069763,-0.0206194799393415,-0.015625,-0.0875000059604644,-0.0225744452327489,-0.0109374821186065,-0.0645833313465118,-0.0179623309522867,-0.0234375,-0.0854166746139526,-0.0045484160073101,-0.028124988079071,-0.09375,-0.0190279968082904,-0.0218749940395355,-0.0708333551883697,-0.0203741695731878,-0.0140624940395355,-0.0541666746139526,-0.0168142281472682
m,0.364062488079071,0.387499988079071,-1.348486478036648e-07,0.0250000059604644,-0.0208333134651184,-0.0158625617623329,0.0343750119209289,-0.0645833313465118,-0.0231832899153232,0.0125000178813934,-0.09375,-0.0291695836931467,-0.0062499940395355,-0.1124999821186065,-0.032807670533657,0.0421875119209289,-0.1020833253860473,-0.0077698258683085,0.0406250059604644,-0.1270833313465118,-0.0266751442104578,0.03125,-0.0958333313465118,-0.038388654589653,0.0265625119209289,-0.0708333253860473,-0.0436533838510513,0.0187500119209289,-0.1083333194255828,-0.0072416635230183,0.0171875059604644,-0.1395833194255828,-0.0281392559409141,0.0125000178813934,-0.1020833253860473,-0.0343110896646976,0.0109375119209289,-0.0729166567325592,-0.0324703827500343,-0.004687488079071,-0.1041666567325592,-0.0099046807736158,-0.0078125,-0.1333333253860473,-0.0306222476065158,-0.0062499940395355,-0.09375,-0.0294778831303119,-0.001562476158142,-0.0708333253860473,-0.02269172295928,-0.0265624821186065,-0.0916666686534881,-0.0137623939663171,-0.024999976158142,-0.0999999940395355,-0.0299786422401666,-0.0187499821186065,-0.0708333253860473,-0.0293387249112129,-0.0109374821186065,-0.0541666448116302,-0.0244697518646717
m,0.4921875,0.5062500238418579,-1.840706289613081e-07,0.051562488079071,-0.0145833492279052,-0.0356786623597145,0.0890625119209289,-0.0791666805744171,-0.056469589471817,0.059374988079071,-0.1354166865348816,-0.0737291425466537,0.0218750238418579,-0.1687500178813934,-0.085821732878685,0.0890625119209289,-0.1854166984558105,-0.0273419264703989,0.1078125238418579,-0.1979166865348816,-0.0714594647288322,0.0921875238418579,-0.1270833611488342,-0.0983900353312492,0.078125,-0.0750000178813934,-0.1102838739752769,0.0421875119209289,-0.2000000178813934,-0.026892676949501,0.0609375238418579,-0.2312500178813934,-0.0736626982688903,0.0578125119209289,-0.1437500119209289,-0.0866152569651603,0.0531250238418579,-0.085416704416275,-0.0835744440555572,-0.0031250119209289,-0.191666692495346,-0.033118151128292,0.012499988079071,-0.2166666984558105,-0.0755485370755195,0.0218750238418579,-0.1354166865348816,-0.0710668116807937,0.024999976158142,-0.0895833671092987,-0.0569681264460086,-0.043749988079071,-0.1687500178813934,-0.0424411445856094,-0.0218749940395355,-0.160416692495346,-0.0706797093152999,-0.0078125,-0.1020833551883697,-0.066827118396759,-0.0031250119209289,-0.0770833492279052,-0.0567263923585414
m,0.4296875,0.5104166865348816,-2.052850192058031e-07,0.0328125059604644,-0.0125000178813934,-0.0244652889668941,0.0562500059604644,-0.0583333671092987,-0.0384910702705383,0.0343750119209289,-0.0937500298023223,-0.0502340421080589,0.0109375119209289,-0.1166666746139526,-0.0580347180366516,0.0625,-0.1375000178813934,-0.0158373918384313,0.0687499940395355,-0.1479166746139526,-0.0466760024428367,0.0578125119209289,-0.097916692495346,-0.0654176101088523,0.0500000119209289,-0.0583333671092987,-0.0735039263963699,0.028124988079071,-0.1458333432674408,-0.0157054830342531,0.0374999940395355,-0.1708333492279052,-0.0490477867424488,0.0328125059604644,-0.1083333492279052,-0.0578243508934974,0.03125,-0.066666692495346,-0.054724957793951,-0.0031250119209289,-0.1416666805744171,-0.0204575937241315,0.0015625059604644,-0.1625000238418579,-0.0513063333928585,0.0078125,-0.1020833551883697,-0.0478032566606998,0.0109375119209289,-0.066666692495346,-0.036889337003231,-0.0328125059604644,-0.1250000298023224,-0.0273003205657005,-0.0218749940395355,-0.1229166984558105,-0.0488617159426212,-0.012499988079071,-0.0791666805744171,-0.0464137159287929,-0.0062499940395355,-0.0604166984558105,-0.0387061573565006
m,0.3312500119209289,0.3770833313465118,-1.5064897240790742e-07,0.024999976158142,-0.0187500119209289,-0.0149656645953655,0.032812476158142,-0.0583333373069763,-0.021531693637371,0.020312488079071,-0.0854166746139526,-0.0270457435399293,0.004687488079071,-0.1020833253860473,-0.0307354442775249,0.0421874821186065,-0.1020833253860473,-0.0068705598823726,0.0343749821186065,-0.1229166686534881,-0.0247484855353832,0.0234375,-0.0958333313465118,-0.0368046462535858,0.020312488079071,-0.0708333253860473,-0.0425258129835128,0.0187499821186065,-0.106249988079071,-0.0060763754881918,0.012499988079071,-0.1354166716337204,-0.0258413888514041,0.004687488079071,-0.1020833253860473,-0.0326577015221118,0.004687488079071,-0.0729166567325592,-0.0316215902566909,-0.0015625059604644,-0.0999999940395355,-0.0082679269835352,-0.0093750059604644,-0.125,-0.027846734970808,-0.0093750059604644,-0.0895833373069763,-0.0281947460025548,-0.0046875178813934,-0.0645833313465118,-0.0225109364837408,-0.0203125178813934,-0.0875000059604644,-0.0116557786241173,-0.0250000059604644,-0.0958333313465118,-0.0273869968950748,-0.0203125178813934,-0.0708333253860473,-0.0278609599918127,-0.0125000178813934,-0.0562500059604644,-0.023615701124072
m,0.3578124940395355,0.3833333253860473,-1.3759446915173612e-07,0.0265625119209289,-0.0208333134651184,-0.0162356663495302,0.0328125059604644,-0.0625,-0.0238363407552242,0.0140624940395355,-0.0916666686534881,-0.0300557184964418,-0.0031249821186065,-0.1104166507720947,-0.0340813808143138,0.0421875119209289,-0.1041666567325592,-0.0074073681607842,0.0374999940395355,-0.125,-0.0269638169556856,0.0281250178813934,-0.0958333313465118,-0.0396912768483161,0.0250000059604644,-0.0687499940395355,-0.0454728454351425,0.0187500119209289,-0.1083333194255828,-0.0064907153137028,0.015625,-0.137499988079071,-0.0279106944799423,0.0093750059604644,-0.0999999940395355,-0.0349357537925243,0.0093750059604644,-0.0708333253860473,-0.0335338860750198,-0.004687488079071,-0.1020833253860473,-0.008850185200572,-0.0078125,-0.1291666626930236,-0.029806476086378,-0.0062499940395355,-0.0895833373069763,-0.0295927282422781,-0.0031249821186065,-0.0666666626930236,-0.0232228096574544,-0.0250000059604644,-0.0895833373069763,-0.0124556357041001,-0.0250000059604644,-0.0958333313465118,-0.0288772601634264,-0.0187499821186065,-0.0687499940395355,-0.0289573743939399,-0.0109374821186065,-0.0541666448116302,-0.0243677627295255
m,0.453125,0.4041666686534881,-1.4204134402007185e-07,0.03125,-0.0166666805744171,-0.0153105100616812,0.043749988079071,-0.0625,-0.0231376867741346,0.020312488079071,-0.09375,-0.0300153754651546,-0.0015625059604644,-0.1145833432674408,-0.0340167917311191,0.0500000119209289,-0.1083333492279052,-0.0066169779747724,0.0578125119209289,-0.1312499940395355,-0.0262346789240837,0.0500000119209289,-0.0958333313465118,-0.038585640490055,0.043749988079071,-0.0687499940395355,-0.0442173704504966,0.0234375,-0.1145833432674408,-0.0075740148313343,0.0328125059604644,-0.1479166746139526,-0.0282664317637681,0.0296874940395355,-0.106249988079071,-0.0342920534312725,0.028124988079071,-0.074999988079071,-0.0327121615409851,0.0,-0.1104166805744171,-0.0119364829733967,0.0062499940395355,-0.1437500119209289,-0.0326588153839111,0.0093750059604644,-0.0999999940395355,-0.0308931246399879,0.012499988079071,-0.0729166567325592,-0.0241042282432317,-0.0234375,-0.0979166626930236,-0.0175871588289737,-0.012499988079071,-0.106249988079071,-0.0338433943688869,-0.004687488079071,-0.0729166567325592,-0.0327029041945934,-0.0015625059604644,-0.0541666746139526,-0.0278176721185445
m,0.465624988079071,0.5145833492279053,-2.3581678476602974e-07,0.0484375357627868,-0.012499988079071,-0.0386653319001197,0.0843750238418579,-0.0729166865348815,-0.0607491098344326,0.0562500357627868,-0.1229166686534881,-0.0789716020226478,0.0218750238418579,-0.1562500298023224,-0.0918625369668006,0.0921875238418579,-0.1812500059604644,-0.0290815010666847,0.106249988079071,-0.1958333551883697,-0.0742626935243606,0.0890625119209289,-0.1270833611488342,-0.1020118594169616,0.0734375119209289,-0.0729166865348815,-0.1146075725555419,0.0453125238418579,-0.1937500238418579,-0.027484631165862,0.0609375238418579,-0.2291666865348816,-0.0775554031133651,0.0546875,-0.1416666805744171,-0.0926448032259941,0.051562488079071,-0.0812500119209289,-0.0901180431246757,0.0031250119209289,-0.1895833611488342,-0.032770287245512,0.0125000178813934,-0.2166666686534881,-0.0782825127243995,0.0187500119209289,-0.1354166865348816,-0.0760417953133583,0.0234375,-0.0875000059604644,-0.0626663193106651,-0.0374999940395355,-0.1687500178813934,-0.0413592793047428,-0.020312488079071,-0.1583333611488342,-0.0734060779213905,-0.009374976158142,-0.097916692495346,-0.0725753977894783,-0.001562476158142,-0.0729166865348815,-0.0638922601938247
m,0.4671874940395355,0.5166666507720947,-2.579915587830328e-07,0.0484375059604644,-0.0145832896232604,-0.0366709977388381,0.0843749940395355,-0.0812499821186065,-0.0562320239841938,0.0562500059604644,-0.1312499940395355,-0.0723420232534408,0.0234375,-0.1624999940395355,-0.0829114839434623,0.0906250178813934,-0.1874999701976776,-0.0229735393077135,0.1062500178813934,-0.199999988079071,-0.0669727772474289,0.0890624821186065,-0.1291666626930236,-0.0938774645328521,0.0750000178813934,-0.0770833194255828,-0.106008842587471,0.0453124940395355,-0.199999988079071,-0.0221152082085609,0.0625000298023223,-0.231249988079071,-0.0708538591861724,0.0546875298023223,-0.1437499821186065,-0.0849977433681488,0.0499999821186065,-0.0854166448116302,-0.081753209233284,0.0031250119209289,-0.1937499940395355,-0.0284662861377,0.0125000178813934,-0.2187499701976776,-0.0740656331181526,0.0187500119209289,-0.1333333253860473,-0.0711277648806572,0.0218749940395355,-0.087499976158142,-0.0568704754114151,-0.0374999940395355,-0.1729166507720947,-0.037929967045784,-0.020312488079071,-0.1645833253860473,-0.0699302479624748,-0.0078125,-0.1020833253860473,-0.0684040412306785,0.0,-0.0791666507720947,-0.0590630918741226
m,0.434374988079071,0.5083333253860474,-1.966879210613115e-07,0.0375000238418579,-0.0145833194255828,-0.0306614637374877,0.0609375238418579,-0.0708333253860473,-0.0476224161684513,0.0328125059604644,-0.1083333194255828,-0.0612972937524318,0.0031250119209289,-0.1333333253860473,-0.0705390349030494,0.067187488079071,-0.15625,-0.0215257089585065,0.074999988079071,-0.1729166507720947,-0.057425919920206,0.0625,-0.1145833134651184,-0.0790798664093017,0.0531250238418579,-0.0708333253860473,-0.088716372847557,0.0281250178813934,-0.1666666567325592,-0.020164631307125,0.0375000238418579,-0.199999988079071,-0.0601064227521419,0.0343750119209289,-0.1291666626930236,-0.0712754428386688,0.0328125059604644,-0.0791666507720947,-0.0680627822875976,-0.0078125,-0.1604166626930236,-0.0245137531310319,-0.0031249821186065,-0.1875,-0.0619921013712883,0.0046875178813934,-0.1166666448116302,-0.0600717179477214,0.0109375119209289,-0.0791666507720947,-0.0485569611191749,-0.040624976158142,-0.1416666507720947,-0.0312633365392684,-0.0296874940395355,-0.137499988079071,-0.0589302778244018,-0.017187476158142,-0.0854166448116302,-0.0586486682295799,-0.0062499940395355,-0.0645833313465118,-0.0512181520462036
m,0.4296875,0.5083333253860474,-2.121579427694087e-07,0.0343750119209289,-0.012499988079071,-0.0252604447305202,0.0578125119209289,-0.0604166686534881,-0.0388785153627395,0.0343750119209289,-0.0979166626930236,-0.0499866157770156,0.0078125,-0.1208333373069763,-0.0569982007145881,0.0625,-0.1416666507720947,-0.0151278851553797,0.071874976158142,-0.1541666686534881,-0.0458643548190593,0.059374988079071,-0.1020833253860473,-0.0643055662512779,0.0500000119209289,-0.0625,-0.0722396522760391,0.0296874940395355,-0.1500000059604644,-0.0145356645807623,0.0374999940395355,-0.1770833134651184,-0.0484997443854808,0.0343750119209289,-0.1124999821186065,-0.0575615651905536,0.0328125059604644,-0.0708333253860473,-0.0543191730976104,-0.0031250119209289,-0.1458333134651184,-0.018989423289895,0.0031250119209289,-0.168749988079071,-0.0509181879460811,0.0078125,-0.106249988079071,-0.0482784546911716,0.012499988079071,-0.0708333253860473,-0.037606731057167,-0.0328125059604644,-0.1291666626930236,-0.0254820846021175,-0.0234375,-0.125,-0.0485175549983978,-0.012499988079071,-0.0791666507720947,-0.047225646674633,-0.004687488079071,-0.0604166686534881,-0.0400744751095771
m,0.4765625,0.4104166626930237,-1.8029606962954858e-07,0.032812476158142,-0.012499988079071,-0.0202692076563835,0.0531250238418579,-0.0625,-0.0303380638360977,0.0296875238418579,-0.1020833253860473,-0.0389176905155181,0.0062499940395355,-0.1291666626930236,-0.0439930967986583,0.0625,-0.1208333373069763,-0.0079752560704946,0.071874976158142,-0.1437499821186065,-0.0323948077857494,0.0609375238418579,-0.1020833253860473,-0.0478813238441944,0.051562488079071,-0.0687499940395355,-0.0546234250068664,0.03125,-0.1291666626930236,-0.0079821832478046,0.0421875119209289,-0.1645833253860473,-0.0346599481999874,0.035937488079071,-0.1104166507720947,-0.0427331253886222,0.032812476158142,-0.0729166567325592,-0.0406211093068122,0.0031250119209289,-0.125,-0.0123715680092573,0.0109375119209289,-0.1604166626930236,-0.0391280055046081,0.0140624940395355,-0.1083333194255828,-0.0378464050590992,0.015625,-0.074999988079071,-0.0294978562742471,-0.0234375,-0.1124999821186065,-0.0183827951550483,-0.0109375119209289,-0.1187500059604644,-0.0397431850433349,-0.004687488079071,-0.0770833194255828,-0.0393280908465385,-0.0015625059604644,-0.0541666746139526,-0.0334394201636314
